date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
05/06/2018 04:30,2.0346057070160457,5.038230821917809,11.887236777865793,-9.236152461594296,45.45109718892694,97.3717655693894,16180.833023433614,Weekday,Tuesday,Light_Load
05/06/2018 04:45,,,-18.97210739298915,20.83365118181049,47.311097188926944,88.95024908783282,17083.161078215082,Weekday,,Light_Load
05/06/2018 05:00,,4.858230821917807,-13.3519068538802,,42.80109718892694,101.07456441568009,18007.576064133904,Weekday,Tuesday,Light_Load
05/06/2018 05:15,,5.068230821917808,0.7643497799012023,14.242012354864755,41.811097188926944,,18882.75135066589,,Tuesday,Light_Load
05/06/2018 05:30,0.9423461678006296,5.068230821917808,-11.599853086075235,5.439016054416097,41.44109718892694,91.92764891042256,19797.20916764458,Weekday,Tuesday,Light_Load
,,5.068230821917808,5.544456322824084,8.579275548411488,41.811097188926944,104.09452195016326,,,Tuesday,Light_Load
,0.515165815331533,5.148230821917808,,4.971178489626979,41.311097188926944,95.45407359410324,21605.93591798154,Weekday,Tuesday,Light_Load
05/06/2018 06:15,2.4549763903949,,11.62643714651696,,41.19109718892694,102.28094032433876,,Weekday,Tuesday,Light_Load
,0.4201503882416584,5.068230821917808,,2.336148849768449,41.44109718892694,91.2682979922232,23393.955145604497,Weekday,Tuesday,Light_Load
05/06/2018 06:45,1.6549079898048764,5.038230821917809,16.151715378886447,-12.917398186040888,45.91109718892694,90.44006827633612,24285.12149525408,Weekday,Tuesday,Light_Load
05/06/2018 07:00,3.244066113622824,4.458230821917809,-14.04570698957686,14.564247508556464,50.80109718892694,103.41702932171788,,Weekday,Tuesday,Light_Load
05/06/2018 07:15,2.9549716833664608,,-13.141114463843678,11.6323381448311,46.05109718892694,86.76440494328256,26086.78335756941,Weekday,,Light_Load
,0.3952999311648799,4.608230821917807,3.2766520495940075,,47.11109718892694,97.49792973942812,26999.296639264,Weekday,,Light_Load
05/06/2018 07:45,,4.678230821917808,-16.108920499437456,6.770165477470125,51.19109718892694,94.02822126417422,27912.12677340263,Weekday,Tuesday,Light_Load
05/06/2018 08:00,0.6108268285297473,5.148230821917808,4.984236116394217,9.594450198220056,50.97109718892694,90.62410934289456,28800.81743512884,Weekday,Tuesday,Light_Load
05/06/2018 08:15,,33.22823082191781,-15.983978098801186,,,,29691.386888702556,Weekday,Tuesday,Light_Load
05/06/2018 08:30,39.55153983517511,43.69823082191781,17.21609480376341,-7.773205424242207,,95.5522618715362,30610.75034584077,Weekday,,Light_Load
05/06/2018 08:45,,,4.089327262222588,-16.337966315161193,64.80109718892695,92.7399120422069,31491.4218258532,Weekday,,Light_Load
05/06/2018 09:00,64.08002733322968,43.22823082191781,,-3.791931629698612,,,32387.28113882445,Weekday,,Light_Load
05/06/2018 09:15,52.55180778558736,22.63823082191781,-16.390197569132415,,,103.94119135867204,33312.51132469403,Weekday,Tuesday,Medium_Load
05/06/2018 09:30,65.12185845809935,35.23823082191781,-0.8489012789717564,16.056667104101333,,91.50540095889453,34192.03503405776,Weekday,Tuesday,Medium_Load
05/06/2018 09:45,45.509329339017405,19.54823082191781,0.0757239423211617,0.9665726760721356,88.33109718892695,,,Weekday,Tuesday,Medium_Load
05/06/2018 10:00,38.626000671993566,12.268230821917808,-7.493427760157547,-1.6198785194850107,91.45109718892697,,35996.45983280273,,Tuesday,Medium_Load
05/06/2018 10:15,41.51801189541126,,-17.931555035253844,19.329181612761836,88.72109718892693,85.8401715075832,36893.80539382146,Weekday,Tuesday,Maximum_Load
05/06/2018 10:30,49.1601692809907,27.20823082191781,,15.124383642274012,83.31109718892694,86.62388460945868,,Weekday,Tuesday,Maximum_Load
05/06/2018 10:45,55.46140525296475,,16.35461929418548,,77.65109718892694,,38714.89516172548,Weekday,Tuesday,Maximum_Load
05/06/2018 11:00,51.50497176916853,27.38823082191781,6.358503273217465,2.9383714897292443,84.98109718892695,86.7103010556944,39602.04599081828,Weekday,Tuesday,Maximum_Load
,88.84818478344077,,19.22647885779617,-16.106751290066406,77.90109718892694,97.01877253105988,40503.99414064124,Weekday,Tuesday,Maximum_Load
,101.90610522165755,,-13.81365296935314,3.7100701429641023,,90.17404839998768,41383.32959548392,Weekday,Tuesday,Maximum_Load
05/06/2018 11:45,116.28889483458372,,11.079415022518411,-4.360304141055245,82.75109718892693,98.09602491566574,,Weekday,Tuesday,Maximum_Load
05/06/2018 12:00,76.84162490011487,,,8.5283232189508,79.23109718892695,87.52608179543415,,Weekday,,Maximum_Load
,8.900789681970295,,8.60672608509805,-15.514204759722189,93.49109718892694,,,Weekday,Tuesday,Medium_Load
05/06/2018 12:30,,-0.6517691780821919,-0.417404811349276,3.219641750176,95.97109718892692,17.425095463053154,44995.24078708209,Weekday,Tuesday,Medium_Load
05/06/2018 12:45,2.535744727517629,-0.6517691780821919,13.069413760556962,-2.907415192076073,95.97109718892692,18.735162867310507,,,Tuesday,Medium_Load
05/06/2018 13:00,1.7837328801732175,-0.6517691780821919,5.572385342088417,,,26.32833418298336,46819.7473369194,Weekday,Tuesday,Medium_Load
05/06/2018 13:15,66.03828584089996,24.14823082191781,16.020175663763705,-14.175385523877,89.93109718892694,104.69498808317265,47695.78814712162,,,Maximum_Load
,121.41447510989684,,,4.34989571639163,84.89109718892695,91.63306162707796,48606.60889531759,Weekday,Tuesday,Maximum_Load
05/06/2018 13:45,,49.24823082191781,-16.08205019493667,,82.83109718892695,93.82075417624776,49504.81607994928,Weekday,Tuesday,Maximum_Load
05/06/2018 14:00,100.34292789962376,,17.393000477832704,-13.406119061514094,88.03109718892694,88.40642631605442,50416.789003752536,Weekday,Tuesday,Maximum_Load
05/06/2018 14:15,102.49159970084771,,4.769630254938335,0.3189107871124093,86.93109718892694,92.09851099879516,,Weekday,,Maximum_Load
05/06/2018 14:30,69.52693170671549,28.10823082191781,-19.186837081018407,7.443574477929227,88.38109718892693,92.44746460276151,52185.513230460936,Weekday,Tuesday,Maximum_Load
05/06/2018 14:45,109.48705663892636,,8.712193396513692,10.533583409996616,,103.5218453946076,53098.59108581767,,,Maximum_Load
05/06/2018 15:00,105.336812000185,42.54823082191781,8.216679740483338,-6.389557628935587,88.44109718892693,,53981.114444699895,,Tuesday,Maximum_Load
05/06/2018 15:15,65.29393042366037,31.27823082191781,2.916911957287711,6.0172385443672125,86.50109718892693,88.92872827086006,54886.90803614284,Weekday,Tuesday,Maximum_Load
05/06/2018 15:30,66.26597400401866,,-13.076304082522018,-1.8482033186917652,,92.19962000685643,55795.39506913197,Weekday,Tuesday,Maximum_Load
05/06/2018 15:45,124.779991125022,56.008230821917806,-16.077948870397208,-11.043266163971046,87.12109718892694,88.03942903261213,56714.1194856509,Weekday,Tuesday,Maximum_Load
05/06/2018 16:00,88.88699893492118,39.88823082191781,-16.328168890817533,,,89.66355012563028,57596.16953233959,Weekday,Tuesday,Maximum_Load
05/06/2018 16:15,108.3391202233572,,5.293284883980849,15.934169053638012,86.47109718892693,105.00181352295814,58511.10675838938,,Tuesday,Maximum_Load
,104.27721231993016,50.21823082191781,-6.895829676053121,-16.408105497596846,,91.69839979515194,59391.42225747383,Weekday,Tuesday,Maximum_Load
05/06/2018 16:45,76.92372154492391,37.21823082191781,-11.693406584177804,,86.03109718892694,,60293.250042290194,,,Maximum_Load
05/06/2018 17:00,,37.008230821917806,-2.61624468364456,-17.78539814438757,87.93109718892694,103.34662857930778,61199.60230714567,Weekday,Tuesday,Maximum_Load
05/06/2018 17:15,,52.84823082191781,,19.464524287698364,87.23109718892695,96.63487740706776,62107.30142183242,Weekday,Tuesday,Medium_Load
05/06/2018 17:30,64.04836769148766,30.48823082191781,14.156420110847854,,86.64109718892695,92.18034164555158,62981.87410607622,Weekday,Tuesday,Medium_Load
05/06/2018 17:45,28.71150735276526,-0.6517691780821919,0.6430913623799087,7.415396741329497,95.97109718892692,97.22094589073774,63902.14632411627,Weekday,Tuesday,Medium_Load
,28.27650469367643,-0.6517691780821919,4.682619298220631,-6.090982762370151,95.97109718892692,101.92455282157268,64806.779039398825,Weekday,Tuesday,Medium_Load
05/06/2018 18:15,63.287597875875406,32.93823082191781,-12.190671044319728,-16.25342356094884,84.84109718892694,99.35027850806745,65704.08722704982,Weekday,Tuesday,Medium_Load
05/06/2018 18:30,123.99980502914748,,-13.122109676711514,-5.192763327623546,81.72109718892693,,66585.06979071043,Weekday,,Medium_Load
05/06/2018 18:45,86.20527560888398,46.18823082191781,-8.12742658361508,10.168678049831096,,92.23674279927602,67480.68155853856,Weekday,Tuesday,Medium_Load
05/06/2018 19:00,119.4098038703377,,-11.89791980306272,,85.74109718892694,,68419.92992371724,,Tuesday,Medium_Load
05/06/2018 19:15,94.36779214270724,43.66823082191781,-17.17296129107026,11.485069341976148,86.70109718892695,101.7984502764053,69313.50357344374,,Tuesday,Medium_Load
05/06/2018 19:30,,58.45823082191781,-6.065912140483883,,86.27109718892694,90.5378845109189,70186.40243059362,,Tuesday,Medium_Load
05/06/2018 19:45,86.77969260062576,43.80823082191781,7.115360329075382,11.095714828324349,84.86109718892695,100.26081397557849,,Weekday,Tuesday,Medium_Load
05/06/2018 20:00,86.78840740372588,36.67823082191781,2.9449357273189163,2.93922368805065,,104.63377268098792,,Weekday,,Medium_Load
05/06/2018 20:15,84.70740907152314,45.06823082191781,13.2212194639473,-5.139640895684,84.57109718892693,88.57587267425339,72905.16139949307,Weekday,Tuesday,Medium_Load
05/06/2018 20:30,117.19569246627896,48.37823082191781,,13.42277351165596,88.19109718892693,86.17331039702358,73780.60598629626,,Tuesday,Medium_Load
05/06/2018 20:45,,24.838230821917808,,-18.799787172635103,,97.75838208382991,74709.18226943536,Weekday,Tuesday,Medium_Load
,84.69032428120725,17.34823082191781,-10.40916162979002,,93.81109718892694,103.7877112272062,75597.47296408366,Weekday,Tuesday,Medium_Load
05/06/2018 21:15,7.617087587166574,-0.6517691780821919,11.894456788551274,-9.614016370693609,95.97109718892692,,76501.71504681426,Weekday,Tuesday,Medium_Load
05/06/2018 21:30,,-0.6517691780821919,14.538517011703393,-1.9807931459038544,95.97109718892692,11.640375626714675,77403.90701729438,,Tuesday,Medium_Load
05/06/2018 21:45,,-0.6517691780821919,3.5911700394252235,,95.97109718892692,,78313.58704161369,Weekday,Tuesday,Medium_Load
05/06/2018 22:00,0.9854876529913166,-0.6517691780821919,,-4.442927558272879,95.97109718892692,23.27570376184992,79210.86836788237,Weekday,,Medium_Load
05/06/2018 22:15,2.4537418416850287,,-5.274112073362079,9.836040476045032,85.46109718892694,38.92682845578014,80081.83287429676,,,Medium_Load
,3.5785177575586395,4.428230821917808,3.2028417818574826,-3.055762892427524,54.21109718892694,86.75074611987117,80985.16738649948,Weekday,Tuesday,Medium_Load
05/06/2018 22:45,,4.3882308219178086,,-15.10132603264706,54.09109718892694,103.68624535632716,81887.15084425554,Weekday,Tuesday,Medium_Load
05/06/2018 23:00,1.0790121914947737,4.428230821917808,-8.595202875866937,17.39864036633719,,86.824961146401,82783.28609650156,,Tuesday,Medium_Load
05/06/2018 23:15,,,,-17.64551915789928,56.51109718892694,93.72804159994791,83706.0513922688,Weekday,,Light_Load
05/06/2018 23:30,4.097390148580312,,-0.8430525425016956,-18.2790202881158,52.03109718892694,104.65167422311497,84600.48418232104,Weekday,,Light_Load
05/06/2018 23:45,,5.648230821917808,-14.725478824808713,-0.9221411491205228,51.53109718892694,101.14063525755172,85511.9214114585,Weekday,Tuesday,Light_Load
05/06/2018 00:00,,4.208230821917809,,-8.300876336831829,55.061097188926944,,-13.180141859664824,Weekday,Tuesday,Light_Load
06/06/2018 00:15,1.2105822372991049,,18.893320102115663,-17.14858769326905,56.51109718892694,89.43532943465411,889.6992860989955,Weekday,Wednesday,Light_Load
,2.951334517645185,,-12.872952035211975,4.63811802004534,,90.5374225813487,1786.0259014671626,Weekday,,Light_Load
,3.205863760577416,,13.647799630718348,-16.0638008053761,,90.72915827096662,2715.445405934949,,Wednesday,Light_Load
06/06/2018 01:00,2.5322236501308297,,,,54.51109718892694,91.5927103156153,3592.603488672007,Weekday,Wednesday,Light_Load
06/06/2018 01:15,0.2486732380603915,4.3882308219178086,,-17.920282784984188,,88.41387340875261,4511.434252923431,Weekday,Wednesday,Light_Load
06/06/2018 01:30,3.817768796181851,4.348230821917808,3.7211648373339,-9.320997927880168,54.40109718892694,89.22811910526036,5410.472776782221,Weekday,Wednesday,Light_Load
06/06/2018 01:45,2.109231236423401,4.3882308219178086,10.545604230915954,16.623294779193415,54.09109718892694,91.8182358657444,6310.810773136378,Weekday,Wednesday,Light_Load
06/06/2018 02:00,2.9495945208904546,4.348230821917808,7.645933933344732,,54.83109718892694,101.2531715584671,,Weekday,,Light_Load
06/06/2018 02:15,0.4345886592841199,,18.987854809767743,8.936464354918709,54.40109718892694,93.73412772308272,,Weekday,Wednesday,Light_Load
,4.210612447193815,4.608230821917807,,1.4493148451807372,52.87109718892694,101.38456429499658,8987.931318937397,Weekday,,Light_Load
06/06/2018 02:45,1.1846625661575572,4.748230821917808,-6.028303644008348,8.776544866831326,45.76109718892694,105.73506729038024,,Weekday,Wednesday,Light_Load
06/06/2018 03:00,2.7729657353509625,4.818230821917808,1.5113160180706378,8.56122506310028,44.30109718892694,102.2373856427184,,Weekday,Wednesday,Light_Load
06/06/2018 03:15,1.2301663405938743,4.8882308219178086,6.358996074701427,21.19446258903081,,90.39107066186271,11705.01733959076,Weekday,Wednesday,Light_Load
06/06/2018 03:30,2.900979403315397,4.608230821917807,,15.026111332541044,45.76109718892694,86.78877628251254,12582.216550527655,Weekday,Wednesday,Light_Load
06/06/2018 03:45,,4.748230821917808,6.835632346085895,17.805681765868552,44.41109718892694,95.6967361289147,,,Wednesday,Light_Load
,,4.858230821917807,,,44.52109718892694,,14384.397119536665,Weekday,Wednesday,Light_Load
06/06/2018 04:15,,5.068230821917808,12.145069910492849,,,102.33056056363915,15307.734073132788,Weekday,Wednesday,Light_Load
06/06/2018 04:30,2.047542009801553,,-7.45296934791816,5.063754310731152,,102.46784974191073,16194.793728459916,,Wednesday,Light_Load
06/06/2018 04:45,0.2491337966897377,4.968230821917809,,,,94.44910906086864,17095.018822721086,Weekday,,Light_Load
06/06/2018 05:00,2.4232851746476087,,15.628063255340315,19.984578127442948,43.33109718892694,105.17927814961402,18018.94102521656,Weekday,Wednesday,Light_Load
06/06/2018 05:15,2.339959604991804,5.218230821917809,7.065412351460283,10.28480504832724,41.72109718892694,103.41795564300116,18895.838348411704,Weekday,Wednesday,Light_Load
06/06/2018 05:30,,5.148230821917808,-3.279846783469688,,,89.76973897088263,19803.01778843306,Weekday,Wednesday,Light_Load
06/06/2018 05:45,,5.108230821917807,-19.143119186278312,,,94.6210742317489,20703.48104785656,Weekday,Wednesday,Light_Load
06/06/2018 06:00,0.5736234112715977,4.818230821917808,5.820326419161966,11.99467139450333,50.95109718892694,100.41107066199008,,,Wednesday,Light_Load
,,4.998230821917808,9.40874682555294,-4.258273962867287,43.59109718892694,97.31260091434984,22518.69467202966,Weekday,Wednesday,Light_Load
,1.3926264528688868,4.998230821917808,-1.6471707559461386,0.3613551613828041,42.74109718892694,104.57782513357536,23399.213664863382,Weekday,,Light_Load
06/06/2018 06:45,1.875203047777584,,14.550234847222876,,43.47109718892694,100.42172587665009,24288.531937827003,,Wednesday,Light_Load
06/06/2018 07:00,,4.818230821917808,14.52197848025742,12.739929527075072,,105.71671636576536,25191.73440615721,Weekday,,Light_Load
06/06/2018 07:15,3.246817850449127,4.748230821917808,14.45493416509628,-10.8010133021428,44.41109718892694,101.1967386557807,,Weekday,Wednesday,Light_Load
06/06/2018 07:30,0.6813394599605687,4.708230821917809,-1.900554134936677,20.001146199542365,47.23109718892694,99.48390103980609,26981.87686057722,Weekday,Wednesday,Light_Load
06/06/2018 07:45,3.4861902362051564,4.748230821917808,,7.594873720159651,,103.46450972931828,27904.314649729276,Weekday,Wednesday,Light_Load
,4.2737409347136985,8.638230821917807,-11.659344720838227,17.77391789687878,57.23109718892694,97.54143565713798,28787.977647540083,Weekday,Wednesday,Light_Load
06/06/2018 08:15,68.32613567519789,53.09823082191781,-17.050639843946318,7.952416630656052,75.20109718892695,91.20184015271028,29688.82897036473,,Wednesday,Light_Load
06/06/2018 08:30,92.63741092299875,70.0882308219178,3.039591765996013,-11.727701318122314,76.15109718892694,93.12854504846186,30588.51678529061,Weekday,Wednesday,Light_Load
06/06/2018 08:45,102.74149456736224,76.99823082191782,-11.573460489549875,,75.71109718892694,,31507.97020223113,Weekday,,Light_Load
06/06/2018 09:00,108.28872907668594,56.04823082191781,4.018241601333343,10.779972218137788,84.95109718892695,85.98974436841539,,Weekday,Wednesday,Light_Load
06/06/2018 09:15,,41.42823082191781,21.14856808439232,-19.801122937847225,,105.45997526899316,,Weekday,,Medium_Load
06/06/2018 09:30,101.45935835868096,40.27823082191781,19.852595393766205,15.66453033699871,,,34219.290875805,Weekday,,Medium_Load
06/06/2018 09:45,120.54906651554732,53.52823082191781,16.1222225342983,12.734772411908835,87.37109718892694,92.6605997909378,35109.758843432704,Weekday,Wednesday,Medium_Load
,55.50338404156396,23.46823082191781,-1.3655962537962694,10.86015086309144,,,35980.39009211069,Weekday,,Medium_Load
06/06/2018 10:15,39.11937557492766,,3.8915893343078265,-4.69754249219951,88.46109718892694,92.0518221521094,36895.63094854368,,Wednesday,Maximum_Load
